anime_id,name,genre,type,episodes,rating,members
1027,"Doraemon: Featherplace","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,6.82,430
1028,"Fight Ippatsu! Juuden-chan!!","Comedy, Ecchi, Sci-Fi, Shounen",TV,12,6.82,20279
1029,"Gad Guard","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.82,8315
1030,"IS: Infinite Stratos 2","Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,6.82,146979
1031,"Mobile Police Patlabor Reboot","Comedy, Mecha, Police, Sci-Fi",Movie,1,6.82,2303
1032,"Tenkai Knights","Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.82,1249
1033,"Yamato yo Towa ni","Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,6.82,1148
1034,"Bakuten Shoot Beyblade","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.81,49467
1035,"Cyborg 009 VS Devilman","Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",OVA,3,6.81,3081
1036,"Dragonaut: The Resonance","Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25,6.81,45265
1037,"Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?","Drama, Sci-Fi, Space",Special,1,6.81,783
1038,"Hurricane Polymar","Action, Adventure, Police, Sci-Fi, Super Power",TV,26,6.81,738
1039,"Mobile Suit Gundam ZZ","Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,47,6.81,17517
1040,"Mokei Senshi Gunpla Builders Beginning G","Action, Mecha, Sci-Fi, Shounen",Special,3,6.81,2995
1041,"Nobunaga the Fool","Action, Historical, Mecha, Sci-Fi",TV,24,6.81,59815
1042,"Ray The Animation","Drama, Romance, Sci-Fi",TV,13,6.81,7756
1043,"Spriggan","Adventure, Military, Sci-Fi, Shounen",Movie,1,6.81,13256
1044,"Tekken: Blood Vengeance","Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Movie,1,6.81,12816
1045,"Transformers Micron Densetsu","Action, Mecha, Sci-Fi, Shounen",TV,52,6.81,5095
1046,"Bannou Bunka Neko-Musume","Adventure, Comedy, Mecha, Sci-Fi, Seinen",OVA,6,6.8,6122
1047,"Choujikuu Seiki Orguss","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",TV,35,6.8,2271
1048,"DearS","Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.8,91037
1049,"Gilgamesh","Drama, Fantasy, Sci-Fi, Supernatural",TV,26,6.8,25332
1050,"God Eater Prologue","Action, Fantasy, Military, Sci-Fi",Special,1,6.8,19414
1051,"Mushi-Uta","Action, Fantasy, Sci-Fi",TV,12,6.8,11867
1052,"Uchuu no Kishi Tekkaman Blade OVA: Burning Clock","Action, Mecha, Sci-Fi, Shounen",OVA,1,6.8,1120
1053,"Uchuu Senkan Yamato 2199: Tsuioku no Koukai","Action, Drama, Military, Sci-Fi, Space",Special,1,6.8,950
1054,"Appleseed","Action, Adventure, Mecha, Police, Sci-Fi",OVA,1,6.79,16552
1055,"Bakuto Sengen Daigander","Adventure, Mecha, Sci-Fi, Shounen",TV,39,6.79,1174
1056,"Je T&#039;aime","Sci-Fi",OVA,1,6.79,3830
1057,"Kiss Dum: Engage Planet","Mecha, Military, Sci-Fi",TV,26,6.79,6658
1058,"Mirai Nikki (TV): Ura Mirai Nikki","Action, Comedy, Mystery, Psychological, Shounen, Supernatural, Thriller",Special,10,6.79,32565
1059,"Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)","Action, Adventure, Sci-Fi",TV,26,6.79,2430
1060,"Super Robot Taisen OG The Animation","Mecha, Sci-Fi, Shounen, Space",OVA,3,6.79,2653
1061,"Uchuu Senshi Baldios","Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600
1062,"Five Star Stories","Action, Drama, Fantasy, Mecha, Sci-Fi",Movie,1,6.78,5343
1063,"Fushigi no Umi no Nadia Specials","Adventure, Sci-Fi",Special,10,6.78,1927
1064,"Ginga Tetsudou 999: Glass no Clair","Drama, Sci-Fi, Space",Movie,1,6.78,1134
1065,"Koharu Biyori","Comedy, Ecchi, Sci-Fi",OVA,3,6.78,14560
1066,"Mezzo DSA","Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750
1067,"Occultic;Nine","Mystery, Sci-Fi",TV,12,6.78,82532
1068,"Planetarium Uchuu Kyoudai: Itten no Hikari","Comedy, Sci-Fi, Seinen, Slice of Life",Movie,1,6.79,2800
1069,"Tamala 2010: A Punk Cat in Space","Comedy, Dementia, Psychological, Sci-Fi",Movie,1,6.78,3343
1070,"Bakuten Shoot Beyblade 2002","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959
1071,"Betterman","Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",TV,26,6.77,8037
1072,"Choujikuu Kidan Southern Cross","Action, Drama, Mecha, Sci-Fi",TV,23,6.77,3855
1073,"Doraemon Movie: Boku, Momotarou no Nanna no Sa","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.77,591
1074,"Eureka Seven: New Order","Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,6.77,5900
1075,"Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu","Action, Mecha, Sci-Fi, Shounen",Movie,1,6.77,1179
1076,"IGPX: Immortal Grand Prix","Mecha, Sci-Fi, Shounen, Sports",TV,5,6.77,2392
1077,"Katte ni Kaizou Specials","Comedy, Parody, School, Sci-Fi, Shounen",Special,3,6.77,1736
1078,"Tetsujin 28-gou: Hakuchuu no Zangetsu","Action, Adventure, Mecha, Sci-Fi",Movie,1,6.77,404
1079,"009 Re:Cyborg","Action, Adventure, Mecha, Sci-Fi",Movie,1,6.76,8307
1080,"Chikyuu Bouei Kazoku","Action, Comedy, Sci-Fi, Shounen",TV,13,6.76,726
1081,"Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!","Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Special,1,6.76,4327
1082,"Freedom Previsited","Action, Adventure, Sci-Fi",OVA,1,6.76,1990
1083,"Kurogane Communication","Action, Adventure, Drama, Sci-Fi",TV,24,6.76,2928
1084,"Medarot Damashii","Action, Adventure, Sci-Fi",TV,39,6.76,9590
1085,"Mobile Suit Gundam AGE: Memory of Eden","Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.76,2405
1086,"Persona: Trinity Soul","Action, Sci-Fi, Super Power",TV,26,6.76,48744
1087,".hack//Tasogare no Udewa Densetsu","Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12,6.75,47679
1088,"Choujuushin Gravion Zwei","Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.75,5808
1089,"Doraemon: It&#039;s New Year!","Comedy, Kids, Sci-Fi, Shounen",Special,1,6.75,476
1090,"E&#039;s Otherwise","Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,6.75,11704
1091,"Ginga Tetsudou 999: Diamond Ring no Kanata e","Adventure, Drama, Sci-Fi",Movie,1,6.75,745
1092,"Gun Frontier","Action, Adventure, Drama, Historical, Sci-Fi, Seinen",TV,13,6.75,4732
1093,"Hakugei Densetsu","Adventure, Sci-Fi",TV,26,6.75,1387
1094,"Jetter Mars","Action, Drama, Mecha, Sci-Fi",TV,27,6.75,382
1095,"Kemeko Deluxe!","Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,12,6.75,26991
1096,"Persona 4 the Golden Animation","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,12,6.75,39165
1097,"Space Cobra Pilot","Action, Adventure, Sci-Fi, Space",Special,1,6.75,873
1098,"Stratos 4","Comedy, Military, Sci-Fi, Shounen",TV,13,6.75,6909
1099,"Transformers Galaxy Force","Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.75,2790
1100,"Wild Arms: Twilight Venom","Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire",TV,22,6.75,4750
1101,".hack//Liminality","Game, Mystery, Sci-Fi",OVA,4,6.74,24304
1102,"Amazing Nuts!","Adventure, Music, Police, Romance, Sci-Fi",Music,4,6.74,6650
1103,"Coyote Ragtime Show","Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.74,13036
1104,"Gasaraki","Drama, Mecha, Military, Psychological, Supernatural",TV,25,6.74,10770
1105,"Madou King Granzort: Saigo no Magical Taisen","Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,2,6.74,214
1106,"Sacred Seven","Action, School, Sci-Fi, Super Power",TV,12,6.74,47136
1107,"Sky Girls OVA","Mecha, Military, Sci-Fi",OVA,1,6.74,5673
1108,"Spirit of Wonder: China-san no Yuuutsu","Romance, Sci-Fi, Seinen",OVA,1,6.74,1947
1109,"Tokyo Underground","Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,26,6.74,17920
1110,"Appleseed XIII Remix Movie 1: Yuigon","Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.74,2478
1111,"DNA² OVA","Comedy, Drama, Sci-Fi",OVA,3,6.73,8003
1112,"Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken","Comedy, Sci-Fi, Shounen",Movie,1,6.73,596
1113,"Element Hunters","Sci-Fi, Shounen",TV,39,6.73,9115
1114,"Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc","Comedy, Mecha, Sci-Fi",Special,3,6.73,3159
1115,"Ghost in the Shell: The New Movie Virtual Reality Diver","Police, Sci-Fi, Seinen",Special,1,6.73,2575
1116,"Ougon Bat","Action, Sci-Fi, Super Power",TV,52,6.73,446
1117,"Project A-Ko 2: Daitokuji Zaibatsu no Inbou","Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.73,2876
1118,"Saber Marionette R","Action, Comedy, Harem, Mecha, Sci-Fi",OVA,3,6.73,4928
1119,"Shin Cutey Honey","Adventure, Comedy, Ecchi, Magic, Sci-Fi",OVA,8,6.73,3455
1120,"Tondemo Senshi Muteking","Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",TV,56,6.73,243
1121,"Toushi Gordian","Action, Mecha, Sci-Fi",TV,73,6.73,310
1122,"Akihabara Dennou-gumi","Adventure, Mecha, Sci-Fi, Shoujo",TV,26,6.72,3935
1123,"Bannou Bunka Neko-Musume Specials","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",Special,2,6.72,950
1124,"Blue Seed 1.5","Comedy, Romance, Sci-Fi",OVA,2,6.72,1326
1125,"Bomberman B-Daman Bakugaiden","Comedy, Sci-Fi, Shounen",TV,48,6.72,1419
1126,"Choujuu Kishin Dancougar: God Bless Dancougar","Action, Mecha, Sci-Fi",OVA,1,6.72,667
1127,"Cutey Honey F","Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",TV,39,6.72,3495
1128,"Dirty Pair Flash 3","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,5,6.72,1450
1129,"Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima","Comedy, Sci-Fi, Shounen",Movie,1,6.72,916
1130,"Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou","Comedy, Sci-Fi, Shounen",Movie,1,6.72,686
1131,"Dragon Ball GT","Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,6.72,226625
1132,"Ghost in the Shell: Arise - Another Mission","Action, Mecha, Police, Sci-Fi",Special,1,6.72,6649
1133,"Juushin Liger","Action, Mecha, Sci-Fi",TV,43,6.72,575
1134,"M3: Sono Kuroki Hagane","Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24,6.72,38301
1135,"Sakura Taisen: Ouka Kenran","Adventure, Mecha, Sci-Fi, Shounen",OVA,4,6.72,2890
1136,"Transformers: Car Robots","Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,6.72,2524
1137,"Turn A Gundam I Movie: Earth Light","Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.72,2444
1138,"Video Senshi Lezarion","Action, Mecha, Sci-Fi",TV,45,6.72,344
1139,".hack//Intermezzo","Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,6.71,16637
1140,"Alien 9","Horror, School, Sci-Fi",OVA,4,6.71,15425
1141,"Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,6.71,5334
1142,"Burn Up Excess","Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,6.71,6402
1143,"Galactic Patrol Lensman","Action, Adventure, Sci-Fi",TV,25,6.71,487
1144,"Gekiganger 3: The Movie","Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,1,6.71,2562
1145,"Natsu-iro no Sunadokei","Drama, Romance, Sci-Fi",OVA,2,6.71,6327
1146,"Sengoku Otome: Momoiro Paradox","Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,6.71,27080
1147,"Windaria","Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,6.71,4905
1148,"Yuusha Exkaiser","Action, Mecha, Sci-Fi, Shounen",TV,48,6.71,648
1149,"Bomberman B-Daman Bakugaiden V","Sci-Fi, Shounen",TV,50,6.7,932
1150,"Eat-Man","Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.7,4041
1151,"Gall Force 1: Eternal Story","Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,1,6.7,2780
1152,"Narue no Sekai","Comedy, Romance, Sci-Fi",TV,12,6.7,11544
1153,"Onkyo Seimeitai Noiseman","Action, Fantasy, Sci-Fi",Movie,1,6.7,5295
1154,"Trava: Fist Planet","Action, Comedy, Mecha, Sci-Fi, Space",OVA,4,6.7,8535
1155,"UFO Robo Grendizer: Akai Yuuhi no Taiketsu","Mecha, Sci-Fi",Movie,1,6.7,252
1156,"Bannou Bunka Neko-Musume (1998)","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,12,6.69,4038
1157,"Glass no Kantai: La Legende du Vent de l&#039;Univers","Adventure, Sci-Fi",TV,24,6.69,8052
1158,"Guitar wo Motta Shounen: Kikaider vs. Inazuman","Sci-Fi, Shounen",Special,1,6.69,678
1159,"Mushrambo (2008)","Action, Adventure, Fantasy, Sci-Fi",OVA,2,6.69,831
1160,"Parasite Dolls","Action, Mecha, Police, Sci-Fi",OVA,3,6.69,6156
1161,"Psychoarmor Govarian","Action, Mecha, Sci-Fi, Super Power",TV,26,6.69,352
1162,"Soukou Kihei Votoms: Case; Irvine","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.69,1710
1163,"Star Ocean EX","Adventure, Fantasy, Sci-Fi, Shounen",TV,26,6.69,9024
1164,"Transformers Headmasters","Adventure, Mecha, Sci-Fi, Shounen",TV,35,6.69,1768
1165,"Trouble Chocolate","Comedy, Romance, Sci-Fi, Shounen",TV,20,6.69,2747
1166,"Amon: Devilman Mokushiroku","Demons, Horror, Psychological, Supernatural",OVA,1,6.68,7706
1167,"Appleseed XIII Remix Movie 2: Yogen","Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.68,2423
1168,"Brave Witches","Action, Ecchi, Magic, Military, Sci-Fi",TV,12,6.68,19544
1169,"Busou Shinki Moon Angel","Action, Sci-Fi",ONA,10,6.68,9743
1170,"Chargeman Ken!","Action, Adventure, Sci-Fi, Shounen",TV,65,6.68,427
1171,"Cosmo Warrior Zero","Action, Adventure, Military, Sci-Fi, Space",TV,13,6.68,2613
1172,"Cutey Honey","Action, Adventure, School, Sci-Fi",TV,25,6.68,6596
1173,"Detonator Orgun","Action, Mecha, Sci-Fi",OVA,3,6.68,2809
1174,"iDOLM@STER Xenoglossia","Action, Comedy, Mecha, Sci-Fi",TV,26,6.68,15338
1175,"Kyuukyoku Choujin R","Comedy, Sci-Fi",OVA,1,6.68,492
1176,"Puni Puni☆Poemii","Comedy, Magic, Sci-Fi, Shounen",OVA,2,6.68,21987
1177,"Tetsujin 28-gou","Adventure, Mecha, Sci-Fi, Shounen",TV,96,6.68,1194
1178,"Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi","Adventure, Sci-Fi",TV,12,6.68,9248
1179,"Wakusei Robo Danguard Ace","Mecha, Sci-Fi, Shounen",TV,56,6.68,488
1180,"X/1999","Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,6.68,23038
1181,"Z/X: Ignition","Adventure, Fantasy, Game, Sci-Fi",TV,12,6.68,24788
1182,"Zettai Muteki Raijin-Oh (1992)","Mecha, Sci-Fi, Shounen",OVA,4,6.68,224
1183,".hack//G.U. Trilogy: Parody Mode","Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.67,7952
1184,"Bubblegum Crash","Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.67,4826
1185,"Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi","Adventure, Drama, Sci-Fi",ONA,5,6.67,378
1186,"Meme Iroiro Yume no Tabi","Adventure, Kids, Sci-Fi",TV,127,6.67,317
1187,"RahXephon Specials","Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Special,2,6.67,2566
1188,"Rizelmine","Comedy, Ecchi, Romance, School, Sci-Fi",TV,24,6.67,16672
1189,"Ryuuseiki Gakusaver","Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",OVA,6,6.67,547
1190,"Sky Girls Specials","Comedy, Mecha, Military, Sci-Fi",Special,9,6.67,3008
1191,"Soukyuu no Fafner: Arcadian Memory","Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.67,1723
1192,"Battle Athletess Daiundoukai","Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",OVA,6,6.66,3115
1193,"Chouon Senshi Borgman","Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947
1194,"Crusher Joe (1989)","Action, Adventure, Sci-Fi",OVA,2,6.66,1279
1195,"Fight Ippatsu! Juuden-chan!! OVA","Comedy, Ecchi, Sci-Fi",OVA,1,6.66,1285
1196,"Ginga Patrol PJ","Drama, Military, Sci-Fi, Space",TV,26,6.66,316
1197,"Koukaku no Pandora","Action, Comedy, Ecchi, Sci-Fi",TV,12,6.66,25545
1198,"Maroko","Comedy, Sci-Fi",Movie,1,6.66,353
1199,"UFO Robo Grendizer tai Great Mazinger","Mecha, Sci-Fi",Movie,1,6.66,923
1200,"Baldr Force Exe Resolution","Action, Drama, Mecha, Sci-Fi",OVA,4,6.65,12443
1201,"Busou Shinki OVA","Action, Sci-Fi",OVA,1,6.65,4158
1202,"Choujin Locke","Action, Sci-Fi, Super Power",Movie,1,6.65,1250
1203,"Dirty Pair no Ooshoubu: Nolandia no Nazo","Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.65,2045
1204,"Eden&#039;s Bowy","Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65,4106
1205,"Examurai Sengoku","Action, Martial Arts, Samurai, Sci-Fi",TV,24,6.65,2701
1206,"Gall Force 2: Destruction","Action, Military, Sci-Fi, Space",OVA,1,6.65,1372
1207,"Go-Q-Choji Ikkiman","Sci-Fi, Sports",TV,32,6.65,295
1208,"Project A-Ko 4: Final","Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.65,2467
1209,"Reideen","Action, Mecha, Sci-Fi",TV,26,6.65,5736
1210,"Saint Seiya: Legend of Sanctuary","Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65,10776
1211,"Uchuu Kaizoku Mito no Daibouken","Action, Comedy, Sci-Fi",TV,13,6.65,1009
1212,"Uchuu Senshi Baldios (Movie)","Action, Mecha, Sci-Fi, Space",Movie,1,6.65,451
1213,"Dynamic Super Robots Soushingekki","Action, Mecha, Sci-Fi, Shounen",Special,3,6.64,507
1214,"eX-Driver: Nina &amp; Rei Danger Zone","Action, Cars, Sci-Fi",OVA,1,6.64,2297
1215,"Gokukoku no Brynhildr Special","Comedy, Ecchi, Harem, Sci-Fi, Seinen",Special,1,6.64,20758
1216,"Kikou Kai Galient","Action, Fantasy, Mecha, Sci-Fi",TV,25,6.64,1164
1217,"Kinkyuu Hasshin Saver Kids","Action, Adventure, Comedy, Mecha, Sci-Fi",TV,50,6.64,225
1218,"Last Exile: Ginyoku no Fam Movie - Over the Wishes","Action, Adventure, Sci-Fi",Movie,1,6.64,1948
1219,"Muteki Robo Trider G7","Comedy, Mecha, Sci-Fi, Space",TV,50,6.64,350
1220,"Project A-Ko 3: Cinderella Rhapsody","Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.64,2601
1221,"Tokyo ESP","Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",TV,12,6.64,95168
1222,"Beautiful World","Action, Drama, Mecha, Music, Sci-Fi",Music,1,6.62,1215
1223,"Gall Force 3: Stardust War","Action, Military, Sci-Fi, Space",OVA,1,6.63,1281
1224,"Kagaku Ninja-tai Gatchaman F","Action, Adventure, Sci-Fi, Shounen",TV,48,6.63,810
1225,"Shin Megami Tensei Devil Children","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110
1226,"Terra e...","Action, Drama, Sci-Fi, Shounen",Movie,1,6.63,4807
1227,"Arc the Lad","Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392
1228,"ChäoS;HEAd","Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,6.62,174337
1229,"Dimension W Special","Sci-Fi, Seinen",Special,1,6.62,4593
1230,"Kaze no Na wa Amnesia","Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230
1231,"Shin Megami Tensei Devil Children: Light &amp; Dark","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800
1232,"Madou King Granzort: Bouken-hen","Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,3,6.61,196
1233,"Sakura Taisen: Ecole de Paris","Action, Adventure, Game, Harem, Mecha, Sci-Fi",OVA,3,6.61,2201
1234,"Android Ana Maico 2010","Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896
1235,"Blue Seed 2","Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,6.6,3790
1236,"Chou Supercar Gattiger","Action, Cars, Sci-Fi",TV,25,6.6,199
1237,"Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou","Sci-Fi",Special,1,6.6,5171
1238,"Macross 25th Anniversary: All That VF Macross F Version","Action, Mecha, Sci-Fi",ONA,1,6.6,2219
1239,"Mission-E","Action, Comedy, School, Sci-Fi",TV,12,6.6,3931
1240,"Mobile Suit Gundam AGE","Action, Mecha, Sci-Fi, Space",TV,49,6.6,18031
1241,"Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.6,289
1242,"Argento Soma Special","Action, Mecha, Sci-Fi",Special,1,6.59,2508
1243,"Avengers Confidential: Black Widow to Punisher","Action, Sci-Fi, Seinen",Movie,1,6.59,1742
1244,"Cyborg 009: Chou Ginga Densetsu","Action, Sci-Fi, Space",Movie,1,6.59,1003
1245,"Gatchaman","Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,3,6.59,1407
1246,"Hacka Doll The Animation","Comedy, Sci-Fi",TV,13,6.59,19502
1247,"Macross 25th Anniversary: All That VF Macross Zero Version","Action, Mecha, Sci-Fi",ONA,1,6.59,2062
1248,"Rockman Hoshi ni Negai wo","Action, Adventure, Sci-Fi",OVA,3,6.59,1979
1249,"Sakura Taisen: Le Nouveau Paris","Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608
1250,"Zoids Fuzors","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087
1251,"Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd","Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517
1252,"Babel Nisei (1973)","Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
1253,"Chogattai Majutsu Robot Ginguiser","Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409
1254,"Future GPX Cyber Formula: Early Days Renewal","Drama, Sci-Fi, Shounen, Sports",OVA,2,6.58,338
1255,"Genji Tsuushin Agedama","Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477
1256,"Kagaku Ninja-tai Gatchaman II","Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903
1257,"Kikou Kantai Dairugger XV","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121
1258,"Midnight Eye: Gokuu","Action, Mystery, Sci-Fi, Seinen",OVA,1,6.58,2670
1259,"Yamato Takeru: After War","Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243
1260,"Galaxy Angel Rune","Comedy, Sci-Fi",TV,13,6.57,3551
1261,"Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa","Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984
1262,"Muu no Hakugei","Action, Fantasy, Sci-Fi",TV,26,6.57,344
1263,"To Heart: Remember My Memories","Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752
1264,"Twilight Q","Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962
1265,"Coppelion","Action, Sci-Fi, Seinen",TV,13,6.56,76291
1266,"Doraemon: Nobita to Mirai Note","Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271
1267,"Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete","Comedy, Sci-Fi, Shounen",Movie,1,6.56,575
1268,"Last Exile: Ginyoku no Fam Recaps","Action, Adventure, Sci-Fi",Special,2,6.56,4621
1269,"Maetel Legend","Drama, Sci-Fi, Space",OVA,2,6.56,1974
1270,"Panda-Z: The Robonimation","Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358
1271,"Rinne no Lagrange: Kamogawa Memoria","Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787
1272,"Tondera House no Daibouken","Adventure, Historical, Sci-Fi",TV,52,6.56,630
1273,"Vividred Operation","Action, Ecchi, Sci-Fi",TV,12,6.56,45869
1274,"Akuu Daisakusen Srungle","Action, Mecha, Sci-Fi",TV,53,6.55,518
1275,"Beast Wars Second Chou Seimeitai Transformers","Action, Mecha, Sci-Fi",TV,43,6.55,1327
1276,"Daishizen no Majuu: Bagi","Action, Romance, Sci-Fi",Movie,1,6.55,1479
1277,"Genshi Shounen Ryuu","Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731
1278,"Get Ride! AMDriver","Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061
1279,"Megami Kouhosei","Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757
1280,"Sakura Taisen: Katsudou Shashin","Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010
1281,"Soukou Kihei Votoms: Vol.2 Highlights of the &#039;A.T. Votoms&#039;","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283
1282,"Tactical Roar","Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479
1283,"Twin Signal: Family Game","Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026
