anime_id,name,genre,type,episodes,rating,members
502,"Suzumiya Haruhi no Yuuutsu (2009)","Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448
503,"Tetsuwan Atom","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,193,7.28,5332
504,"Aria The Origination Picture Drama","Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014
505,"Cosmic Baton Girl Comet-san","Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763
506,"Cyber City Oedo 808","Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970
507,"Gaiking: Legend of Daiku-Maryu","Action, Mecha, Sci-Fi",TV,39,7.27,2640
508,"Gantz","Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335
509,"Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata","Comedy, Parody, Sci-Fi",OVA,1,7.27,14622
510,"Kenran Butou Sai: The Mars Daybreak","Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265
511,"Koutetsu Jeeg","Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093
512,"Mobile Suit Zeta Gundam: A New Translation II - Lovers","Drama, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.27,5772
513,"Moonlight Mile 1st Season: Lift Off","Adventure, Drama, Sci-Fi, Space",TV,12,7.27,6037
514,"Red Baron","Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188
515,"SF Saiyuuki Starzinger","Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199
516,"Tenchi Muyou! in Love 2: Haruka Naru Omoi","Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233
517,"Terra Formars: Bugs 2-hen","Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616
518,"Urusei Yatsura: The Shougaibutsu Suieitaikai","Action, Comedy, Romance, School, Sci-Fi",Special,1,7.27,1848
519,"Gunnm","Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648
520,"Mahoromatic Summer Special","Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945
521,"Mahoutsukai Tai! OVA","Comedy, Fantasy, Magic, Romance, Sci-Fi",OVA,6,7.26,4460
522,"Mouretsu Pirates: Abyss of Hyperspace","Sci-Fi, Space",Movie,1,7.26,7787
523,"Rockman.EXE Beast","Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006
524,"Tetsuwan Atom (1980)","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743
525,"Toushou Daimos","Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100
526,"Vampire Hunter D","Action, Horror, Sci-Fi, Supernatural, Vampire",Movie,1,7.26,42377
527,"Doraemon Movie 19: Nobita no Nankai Daibouken","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.25,1327
528,"Eureka Seven: Pocket ga Niji de Ippai","Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514
529,"Guilty Crown Kiseki: Reassortment","Action, Sci-Fi, Super Power",Special,1,7.25,21388
530,"Haiyore! Nyaruko-san","Comedy, Parody, Sci-Fi",TV,12,7.25,154595
531,"Karneval","Fantasy, Sci-Fi, Shoujo",OVA,1,7.25,11320
532,"Kikou Ryohei Mellowlink","Action, Mecha, Military, Sci-Fi",OVA,12,7.25,3303
533,"Muteki Koujin Daitarn 3","Mecha, Sci-Fi",TV,40,7.25,1270
534,"Ougon Yuusha Goldran","Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910
535,"Rockman.EXE Stream","Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161
536,"Shin Hakkenden","Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692
537,"Suisei no Gargantia Specials","Action, Mecha, Sci-Fi",Special,2,7.24,25383
538,"Tenchi Muyou! GXP","Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943
539,"Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207
540,"Gakuen Senki Muryou","Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108
541,"Gakuen Utopia Manabi Straight! Special","Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800
542,"Ibara no Ou","Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670
543,"IGPX: Immortal Grand Prix (2005)","Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386
544,"Mouretsu Pirates","Sci-Fi, Space",TV,26,7.24,48245
545,"RD Sennou Chousashitsu","Action, Sci-Fi",TV,26,7.24,16331
546,"YAT Anshin! Uchuu Ryokou","Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887
547,"Concrete Revolutio: Choujin Gensou - The Last Song","Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116
548,"Cyborg 009 (1979)","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625
549,"Digimon Adventure 02 Movies","Adventure, Fantasy, Kids, Sci-Fi",Movie,2,7.23,26543
550,"Dirty Pair OVA","Adventure, Comedy, Police, Sci-Fi",OVA,10,7.23,2783
551,"Doraemon Movie 16: Nobita no Sousei Nikki","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.23,864
552,"Macross 7","Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420
553,"Mobile Suit Gundam Seed C.E.73: Stargazer","Mecha, Military, Sci-Fi, Space",ONA,3,7.23,15203
554,"Uchuu Kyoudai: Number Zero","Comedy, Sci-Fi, Seinen, Slice of Life, Space",Movie,1,7.22,2657
555,"Aoki Ryuusei SPT Layzner","Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378
556,"Appleseed Alpha","Action, Adventure, Mecha, Military, Police, Sci-Fi",Movie,1,7.22,8048
557,"Dirty Pair","Adventure, Comedy, Police, Sci-Fi",TV,24,7.22,9131
558,"Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi",Special,1,7.22,3518
559,"Otaku no Video","Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,7.22,13885
560,"Rekka no Honoo: Final Burning","Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1,7.22,4083
561,"Tetsuwan Birdy","Action, Comedy, Sci-Fi, Shounen",OVA,4,7.22,13855
562,"Yoake Mae yori Ruriiro na: Crescent Love","Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770
563,"Appleseed (Movie)","Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,7.21,49553
564,"Chikyuu Bouei Kigyou Dai-Guard","Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838
565,"Harmony","Psychological, Sci-Fi",Movie,1,7.21,25245
566,"Iria: Zeiram The Animation","Action, Adventure, Sci-Fi, Space",OVA,6,7.21,10208
567,"Kiddy Grade: Ignition","Action, Mecha, Sci-Fi, Super Power",Movie,1,7.21,3466
568,"Mekakucity Actors","Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876
569,"Muteki Choujin Zanbot 3","Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,7.21,1570
570,"Muv-Luv Alternative: Total Eclipse","Action, Mecha, Military, Sci-Fi",TV,24,7.21,55531
571,"Photon","Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6,7.21,7935
572,"Saishuu Heiki Kanojo: Another Love Song","Drama, Romance, Sci-Fi",OVA,2,7.21,12239
573,"Tenchi Muyou! Manatsu no Eve","Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,7.21,10523
574,"Yoroiden Samurai Troopers","Adventure, Samurai, Sci-Fi, Shounen",TV,39,7.21,11015
575,"Armitage III","Action, Adventure, Mecha, Police, Romance, Sci-Fi",OVA,4,7.2,14930
576,"Freezing","Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",TV,12,7.2,159273
577,"Kyoushoku Soukou Guyver II","Action, Adventure, Drama, Horror, Sci-Fi",OVA,6,7.2,4876
578,"Sousei no Aquarion","Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",TV,26,7.2,46647
579,"Space Adventure Cobra","Action, Adventure, Sci-Fi, Space",Movie,1,7.2,3586
580,"Toaru Majutsu no Index: Endymion no Kiseki Special","Action, Magic, Sci-Fi, Super Power",Special,1,7.2,11241
581,"Uchuu Densetsu Ulysses 31","Action, Adventure, Sci-Fi, Space",TV,26,7.2,2297
582,"Biohazard: Degeneration","Action, Horror, Sci-Fi",Movie,1,7.19,20172
583,"Bubblegum Crisis Tokyo 2040","Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.19,20079
584,"Devilman: Tanjou-hen","Demons, Horror, Sci-Fi, Supernatural",OVA,1,7.19,7171
585,"Dirty Pair: The Movie","Adventure, Comedy, Police, Sci-Fi",Movie,1,7.19,3227
586,"Escaflowne","Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Movie,1,7.19,37379
587,"Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi","Comedy, Mecha, Sci-Fi",Special,1,7.19,8937
588,"Hi no Tori: Uchuu-hen","Drama, Fantasy, Sci-Fi",OVA,1,7.19,1158
589,"Kyattou Ninden Teyandee","Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",TV,54,7.19,7112
590,"Armitage III: Poly-Matrix","Action, Adventure, Mecha, Military, Police, Romance, Sci-Fi",Movie,1,7.18,9186
591,"Cobra The Animation","Action, Adventure, Sci-Fi, Space",TV,13,7.18,4361
592,"Cyborg Kuro-chan","Comedy, Sci-Fi",TV,66,7.18,3188
593,"Halo Legends","Action, Drama, Military, Sci-Fi",ONA,9,7.18,21190
594,"Mahoromatic: I&#039;m Home!","Comedy, Ecchi, Romance, Sci-Fi",Special,2,7.18,5760
595,"Mahou no Tenshi Creamy Mami","Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",TV,52,7.18,5112
596,"Ninja Senshi Tobikage","Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43,7.18,1941
597,"Shin Getter Robo tai Neo Getter Robo","Action, Mecha, Sci-Fi, Shounen",OVA,4,7.18,2339
598,"Tenchi Muyou! Ryououki 2nd Season Picture Drama","Comedy, Sci-Fi, Shounen, Space",Special,1,7.18,3626
599,"Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo","Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.18,2579
600,"Yuusha Tokkyuu Might Gaine","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,47,7.18,1021
601,"B&#039;T X","Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.17,5913
602,"Dual Parallel! Trouble Adventures","Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",TV,13,7.17,10636
603,"Mahoromatic 2 End Year Special","Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.17,4236
604,"Seihou Bukyou Outlaw Star Specials","Action, Adventure, Comedy, Ecchi, Sci-Fi",Special,2,7.16,1509
605,"Soukou Kihei Votoms: Kakuyaku taru Itan","Drama, Mecha, Military, Sci-Fi",OVA,5,7.17,1761
606,"Soukou no Strain","Drama, Ecchi, Mecha, Military, Sci-Fi, Space",TV,13,7.17,14925
607,"Urusei Yatsura Movie 3: Remember My Love","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.17,2897
608,"Wonderful Days","Action, Drama, Romance, Sci-Fi",Movie,1,7.17,23422
609,"Ao no 6-gou","Action, Adventure, Mecha, Military, Sci-Fi",OVA,4,7.16,29487
610,"Bomberman Jetters","Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen",TV,52,7.16,1876
611,"Classroom☆Crisis","School, Sci-Fi",TV,13,7.16,55977
612,"Digimon Tamers: Bousou Digimon Tokkyuu","Adventure, Comedy, Sci-Fi, Shounen",Movie,1,7.16,14037
613,"Dirty Pair: Lovely Angels yori Ai wo Komete","Action, Adventure, Comedy, Police, Sci-Fi",OVA,2,7.16,2038
614,"Giant Gorg","Adventure, Mecha, Sci-Fi",TV,26,7.16,1300
615,"Kachou Ouji","Adventure, Comedy, Music, Sci-Fi, Slice of Life",TV,13,7.16,16111
616,"Mazinkaiser SKL","Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,3,7.16,6941
617,"Mirai Shounen Conan (Movie)","Adventure, Drama, Sci-Fi",Movie,1,7.16,917
618,"Mobile Suit Gundam Seed: After-Phase Between the Stars","Action, Drama, Mecha, Sci-Fi",Special,1,7.16,9594
619,"Punch Line","Comedy, Ecchi, Sci-Fi, Super Power, Supernatural",TV,12,7.16,93000
620,"RahXephon: Pluralitas Concentio","Action, Drama, Mecha, Psychological, Romance, Sci-Fi",Movie,1,7.16,10524
621,"Re: Cutie Honey","Action, Comedy, Ecchi, Sci-Fi, Shoujo Ai",OVA,3,7.16,10378
622,"Seikimatsu Occult Gakuin","Comedy, Mystery, School, Sci-Fi, Supernatural",TV,13,7.16,65021
623,"Shangri-La","Action, Drama, Sci-Fi",TV,24,7.16,38495
624,"Sousei no Aquarion OVA","Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",OVA,2,7.16,7691
625,"Uchuu no Kishi Tekkaman Blade OVA: Twin Blood","Action, Mecha, Sci-Fi, Shounen",OVA,1,7.16,2432
626,"Aldnoah.Zero 2nd Season","Action, Mecha, Sci-Fi, Space",TV,12,7.15,149364
627,"Buki yo Saraba","Action, Drama, Sci-Fi",Movie,1,7.15,5078
628,"Choujigen Game Neptune The Animation","Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",TV,12,7.15,71901
629,"Doraemon: The Day When I Was Born","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.15,645
630,"Roujin Z","Comedy, Drama, Mecha, Sci-Fi",OVA,1,7.15,9358
631,"Shippuu! Iron Leaguer","Sci-Fi, Shounen, Sports",TV,52,7.15,432
632,"Soukou Kihei Votoms: Koei Futatabi","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,7.15,1590
633,"Strike Witches","Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.15,96159
634,".hack//Sign","Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",TV,26,7.14,110304
635,"30th Gundam Perfect Mission","Mecha, Sci-Fi",OVA,1,7.14,3963
636,"Aura Battler Dunbine","Adventure, Mecha, Sci-Fi",TV,49,7.14,3694
637,"Cyborg 009 (TV)","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.14,3496
638,"Devilman: Yochou Sirene-hen","Demons, Horror, Sci-Fi, Supernatural",OVA,1,7.14,5858
639,"Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.14,52690
640,"Gakusen Toshi Asterisk","Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.14,168657
641,"Galaxy Angel","Comedy, Sci-Fi",TV,24,7.14,17601
642,"Hotori: Tada Saiwai wo Koinegau","Drama, Sci-Fi",Movie,1,7.14,3701
643,"IS: Infinite Stratos 2 - World Purge-hen","Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.14,28626
644,"Last Exile: Ginyoku no Fam","Action, Adventure, Sci-Fi",TV,21,7.14,28616
645,"Seihou Bukyou Outlaw Star Pilot","Action, Sci-Fi, Space",Special,1,7.14,4046
646,"Terra Formars","Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,7.14,95964
647,"Blue Gender","Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",TV,26,7.13,40581
648,"Blue Seed","Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",TV,26,7.13,15194
649,"Captain Future","Action, Adventure, Sci-Fi, Shounen",TV,52,7.13,1837
650,"Galaxy Angel Z Special","Comedy, Sci-Fi",Special,1,7.13,2208
651,"Generator Gawl","Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",TV,12,7.13,5457
652,"Gunslinger Girl: Il Teatrino OVA","Action, Drama, Military, Sci-Fi",OVA,2,7.13,15785
653,"Medarot","Adventure, Comedy, Sci-Fi, Shounen",TV,52,7.13,30148
654,"Robotica*Robotics","Psychological, Sci-Fi, Shounen Ai, Slice of Life",OVA,1,7.12,5769
655,"Saint Seiya: Kamigami no Atsuki Tatakai","Adventure, Sci-Fi, Shounen",Movie,1,7.13,8894
656,"Sky Girls","Mecha, Military, Sci-Fi",TV,26,7.13,17115
657,"Yamato Takeru","Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",TV,37,7.13,883
658,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e","Drama, Romance, Sci-Fi, Shoujo",Movie,1,7.12,880
659,"Deadman Wonderland OVA","Action, Horror, Sci-Fi",OVA,1,7.12,78878
660,"Dennou Boukenki Webdiver","Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.12,876
661,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",OVA,6,7.12,18254
662,"IS: Infinite Stratos","Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,7.12,254543
663,"IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou","Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.12,56577
664,"Mobile Suit Gundam MS IGLOO: Apocalypse 0079","Mecha, Military, Sci-Fi, Space",OVA,3,7.12,7862
665,"Mushrambo","Adventure, Drama, Fantasy, Sci-Fi, Shounen",TV,32,7.12,8722
666,"Scryed Alteration I: Tao","Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.13,3108
667,"Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s","Fantasy, Game, Sci-Fi",Special,1,7.12,5176
668,"Dr. Slump","Comedy, Sci-Fi, Shounen, Slice of Life",TV,74,7.11,8735
669,"Gatchaman Crowds Insight: Inbound","Adventure, Sci-Fi",ONA,1,7.11,14786
670,"Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi",Special,1,7.11,3444
671,"Koutetsushin Jeeg","Mecha, Sci-Fi",TV,13,7.11,3627
672,"Mashin Eiyuuden Wataru","Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,45,7.11,956
673,"Rockman.EXE Beast+","Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,26,7.11,3224
674,"Taiyou no Mokushiroku: A Spirit of the Sun","Drama, Sci-Fi",Special,2,7.11,1433
675,"Toaru Majutsu no Index 10th Anniversary PV","Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,7.11,5052
676,"Uchuu Senkan Yamato: Kanketsu-hen","Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,7.11,1609
677,"UFO Princess Valkyrie 3: Seiresetsu no Hanayome","Comedy, Magic, Romance, Sci-Fi",OVA,6,7.11,4764
678,"Densetsu Kyojin Ideon","Drama, Mecha, Sci-Fi, Space",TV,39,7.1,5517
679,"Digimon Tamers: Boukensha-tachi no Tatakai","Adventure, Drama, Sci-Fi, Shounen",Movie,1,7.1,12676
680,"Doraemon Meets Hattori the Ninja","Comedy, Kids, Sci-Fi, Shounen",Special,1,7.1,729
681,"Freezing Vibration","Action, Drama, Ecchi, Harem, Martial Arts, Military, Romance, Sci-Fi, Seinen",TV,12,7.1,79298
682,"Guilty Crown: Lost Christmas","Action, Drama, Sci-Fi, Super Power",OVA,1,7.1,51604
683,"Kagaku Ninja-tai Gatchaman","Action, Adventure, Sci-Fi, Shounen",TV,105,7.1,4802
684,"Lost Universe","Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",TV,26,7.1,9293
685,"Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys","Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",Movie,1,7.1,45203
686,"Starship Operators","Drama, Military, Sci-Fi, Space",TV,13,7.1,9704
687,"UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku","Comedy, Romance, Sci-Fi",TV,12,7.1,6249
688,"Chobits Recap","Comedy, Drama, Ecchi, Romance, Sci-Fi",Special,1,7.09,29986
689,"Cobra The Animation: The Psycho-Gun","Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,7.09,2843
690,"Cobra The Animation: Time Drive","Action, Adventure, Sci-Fi, Space",OVA,2,7.09,2155
691,"Dragon Ball Movie 3: Makafushigi Daibouken","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.09,25740
692,"Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.09,55789
693,"Dragonaut: The Resonance Special","Action, Mecha, Romance, Sci-Fi, Space",Special,1,7.09,6311
694,"Galaxy Angel S","Comedy, Sci-Fi",Special,1,7.09,1205
695,"Ginga Tetsudou Monogatari: Eien e no Bunkiten","Action, Adventure, Drama, Sci-Fi, Space",TV,24,7.09,2072
696,"Gokukoku no Brynhildr","Drama, Mystery, Sci-Fi, Seinen",TV,13,7.09,159899
697,"Jinzou Ningen Kikaider The Animation","Action, Drama, Mecha, Sci-Fi, Shounen",TV,13,7.09,5881
698,"Key the Metal Idol","Action, Drama, Mecha, Music, Sci-Fi",OVA,15,7.09,7949
699,"Kurogane no Linebarrels","Action, Mecha, Sci-Fi",TV,24,7.09,30225
700,"Net Ghost Pipopa","Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51,7.09,913
701,"Shinkon Gattai Godannar!! 2nd Season","Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,7.09,4865
702,"Sora wo Kakeru Shoujo","Adventure, Comedy, Sci-Fi, Space",TV,26,7.09,17574
703,"Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2,7.08,21043
704,"Eureka Seven: Navigation ray=out","Mecha, Sci-Fi",Special,1,7.08,8630
705,"IS: Infinite Stratos 2 - Hitonatsu no Omoide","Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.08,27030
706,"Kurozuka","Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12,7.08,52145
707,"Shin Tenchi Muyou! Specials","Comedy, Romance, Sci-Fi, Shounen",Special,6,7.08,2233
708,"Stratos 4 Advance Kanketsu-hen","Comedy, Military, Sci-Fi",OVA,2,7.08,1876
709,"Urusei Yatsura Movie 6: Itsudatte My Darling","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.08,2553
710,"Battle Programmer Shirase","Comedy, Ecchi, Sci-Fi",TV,15,7.07,22292
711,"Blassreiter","Action, Sci-Fi",TV,24,7.07,55444
712,"Buddy Complex: Daremo Shiranai Ashita e","Action, Mecha, Sci-Fi",ONA,1,7.07,987
713,"Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku","Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280
714,"Gate Keepers","Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.07,14582
715,"Getter Robo","Action, Mecha, Sci-Fi, Shounen",TV,51,7.07,2938
716,"Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi",Special,3,7.07,3121
717,"Gundam Build Fighters Try: Island Wars","Action, Mecha, Sci-Fi",OVA,1,7.07,3569
718,"Macross 7 Encore","Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616
719,"Mahoromatic End Year Special","Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.07,4783
720,"Saint Seiya: Saishuu Seisen no Senshi-tachi","Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217
721,"Tokumu Sentai Shinesman","Action, Comedy, Sci-Fi",OVA,2,7.07,1588
722,"YAT Anshin! Uchuu Ryokou 2","Adventure, Comedy, Sci-Fi, Shounen",TV,25,7.07,486
723,".hack//Roots","Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480
724,"Dominion","Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850
725,"Fractale","Adventure, Fantasy, Sci-Fi",TV,11,7.06,55100
726,"Hyper Police","Action, Comedy, Police, Romance, Sci-Fi",TV,25,7.06,4973
727,"Katte ni Kaizou","Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904
728,"New Dominion Tank Police","Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6,7.06,5062
729,"Rinne no Lagrange Season 2","Action, Comedy, Mecha, Sci-Fi",TV,12,7.06,19427
730,"Rockman.EXE","Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212
731,"Scryed Alteration II: Quan","Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.06,2438
732,"Zettai Muteki Raijin-Oh","Adventure, Mecha, School, Sci-Fi, Shounen",TV,51,7.06,592
733,"Zettai Shounen","Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26,7.06,11165
734,"Ai no Senshi Rainbowman","Action, Adventure, Mecha, Sci-Fi",TV,22,7.05,524
735,"Hakaima Sadamitsu","Action, Mecha, School, Sci-Fi, Seinen",TV,10,7.05,3300
736,"It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday","Comedy, Sci-Fi",Special,1,7.05,2087
737,"Macross 7 Movie: Ginga ga Ore wo Yondeiru!","Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
738,"Onegai☆Twins","Comedy, Drama, Harem, School, Sci-Fi",TV,12,7.05,59164
739,"Queen Emeraldas","Action, Adventure, Sci-Fi",OVA,4,7.05,3279
740,"Saint Seiya: Jashin Eris","Adventure, Sci-Fi, Shounen",Movie,1,7.05,10277
741,"Kantai Collection: KanColle","Action, Military, School, Sci-Fi, Slice of Life",TV,12,7.04,100999
742,"Kowarekake no Orgel Special","Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,7.04,7198
743,"Macross Flash Back 2012","Drama, Mecha, Military, Sci-Fi",OVA,1,7.04,5199
744,"Manie-Manie: Meikyuu Monogatari","Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,7.04,9568
745,"Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront","Mecha, Sci-Fi",OVA,3,7.04,6864
746,"Shin Hokuto no Ken","Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
747,"Shisha no Teikoku","Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
748,"The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
749,"Tokyo Mew Mew","Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
750,"Uchuu Senkan Yamato (Movie)","Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
751,"Vexille: 2077 Nihon Sakoku","Action, Military, Sci-Fi",Movie,1,7.04,14754
